RefID,Reviewer,RW_conductivity_check,Focal: Salt/Ion type (if known) OR Conductivity,Measurement,Units for salt concentration_original,SaltUnits,Minimum concentration_original,Maximum concentration_original,Rate of change in salt (if applicaple),Temperature (C),TempSingleValue/Min,TempMax,TempPlusMinus,MeasurementNotes,TempNotes,min.cond.corr.uScm,max.cond.corr.uScm
52,Sally,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,35.4,92.1,NA,8.7-16.8,8.7,16.8,NA,NA,NA,35.4,92.1
52,Sally,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,35.4,92.1,NA,8.7-16.8,8.7,16.8,NA,NA,NA,35.4,92.1
52,Sally,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,35.4,92.1,NA,8.7-16.8,8.7,16.8,NA,NA,NA,35.4,92.1
52,Sally,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,35.4,92.1,NA,8.7-16.8,8.7,16.8,NA,NA,NA,35.4,92.1
53,Sally,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,27.9,199.9,NA,12.2-24.6,12.2,24.6,NA,NA,NA,27.9,199.9
54,Sally,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,34,4604,NA,27-29,27,29,NA,NA,NA,34,4604
54,Sally,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,34,4604,NA,27-29,27,29,NA,NA,NA,34,4604
54,Sally,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,34,4604,NA,27-29,27,29,NA,NA,NA,34,4604
54,Sally,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,34,4604,NA,27-29,27,29,NA,NA,NA,34,4604
54,Sally,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,34,4604,NA,27-29,27,29,NA,NA,NA,34,4604
54,Sally,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,34,4604,NA,27-29,27,29,NA,NA,NA,34,4604
54,Sally,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,34,4604,NA,27-29,27,29,NA,NA,NA,34,4604
55,Abigail,specific conductivity,Conductivity,Conductivity,mS/cm,mS/cm,1.5,5,NA,10.3-11.1,10.3,11.1,NA,NA,NA,1500,5000
55,Abigail,specific conductivity,Conductivity,Conductivity,mS/cm,mS/cm,1.5,5,NA,10.3-11.1,10.3,11.1,NA,NA,NA,1500,5000
59,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,NA,NA,NA,20-27,20,27,NA,NA,NA,NA,NA
59,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,NA,NA,NA,20-27,20,27,NA,NA,NA,NA,NA
59,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,NA,NA,NA,20-27,20,27,NA,NA,NA,NA,NA
61,Lucy,specific conductivity,Conductivity,Conductivity,us/cm,µS/cm,360,2560,NA,22.50-33,22.5,33,NA,NA,NA,360,2560
67,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,13,56,NA,9.9-36.6,9.9,36.6,NA,NA,NA,13,56
67,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,13,56,NA,9.9-36.6,9.9,36.6,NA,NA,NA,13,56
67,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,13,56,NA,9.9-36.6,9.9,36.6,NA,NA,NA,13,56
69,Abigail,specific conductivity,Salinity,Salinity,mS/cm,mS/cm,NA,NA,NA,20-25,20,25,NA,NA,NA,NA,NA
69,Abigail,specific conductivity,Salinity,Salinity,mS/cm,mS/cm,NA,NA,NA,20-25,20,25,NA,NA,NA,NA,NA
69,Abigail,specific conductivity,Salinity,Salinity,mS/cm,mS/cm,NA,NA,NA,20-25,20,25,NA,NA,NA,NA,NA
69,Abigail,specific conductivity,Salinity,Salinity,mS/cm,mS/cm,NA,NA,NA,20-25,20,25,NA,NA,NA,NA,NA
69,Abigail,specific conductivity,Salinity,Salinity,mS/cm,mS/cm,NA,NA,NA,20-25,20,25,NA,NA,NA,NA,NA
69,Abigail,specific conductivity,Salinity,Salinity,mS/cm,mS/cm,NA,NA,NA,20-25,20,25,NA,NA,NA,NA,NA
69,Abigail,specific conductivity,Salinity,Salinity,mS/cm,mS/cm,NA,NA,NA,20-25,20,25,NA,NA,NA,NA,NA
69,Abigail,specific conductivity,Salinity,Salinity,mS/cm,mS/cm,NA,NA,NA,20-25,20,25,NA,NA,NA,NA,NA
69,Abigail,specific conductivity,Salinity,Salinity,mS/cm,mS/cm,NA,NA,NA,20-25,20,25,NA,NA,NA,NA,NA
69,Abigail,specific conductivity,Salinity,Salinity,mS/cm,mS/cm,NA,NA,NA,20-25,20,25,NA,NA,NA,NA,NA
69,Abigail,specific conductivity,Salinity,Salinity,mS/cm,mS/cm,NA,NA,NA,20-25,20,25,NA,NA,NA,NA,NA
69,Abigail,specific conductivity,Salinity,Salinity,mS/cm,mS/cm,NA,NA,NA,20-25,20,25,NA,NA,NA,NA,NA
69,Abigail,specific conductivity,Salinity,Salinity,mS/cm,mS/cm,NA,NA,NA,20-25,20,25,NA,NA,NA,NA,NA
69,Abigail,specific conductivity,Salinity,Salinity,mS/cm,mS/cm,NA,NA,NA,20-25,20,25,NA,NA,NA,NA,NA
69,Abigail,specific conductivity,Salinity,Salinity,mS/cm,mS/cm,NA,NA,NA,20-25,20,25,NA,NA,NA,NA,NA
69,Abigail,specific conductivity,Salinity,Salinity,mS/cm,mS/cm,NA,NA,NA,20-25,20,25,NA,NA,NA,NA,NA
69,Abigail,specific conductivity,Salinity,Salinity,mS/cm,mS/cm,NA,NA,NA,20-25,20,25,NA,NA,NA,NA,NA
69,Abigail,specific conductivity,Salinity,Salinity,mS/cm,mS/cm,NA,NA,NA,20-25,20,25,NA,NA,NA,NA,NA
69,Abigail,specific conductivity,Salinity,Salinity,mS/cm,mS/cm,NA,NA,NA,20-25,20,25,NA,NA,NA,NA,NA
69,Abigail,specific conductivity,Salinity,Salinity,mS/cm,mS/cm,NA,NA,NA,20-25,20,25,NA,NA,NA,NA,NA
69,Abigail,specific conductivity,Salinity,Salinity,mS/cm,mS/cm,NA,NA,NA,20-25,20,25,NA,NA,NA,NA,NA
69,Abigail,specific conductivity,Salinity,Salinity,mS/cm,mS/cm,NA,NA,NA,20-25,20,25,NA,NA,NA,NA,NA
69,Abigail,specific conductivity,Salinity,Salinity,mS/cm,mS/cm,NA,NA,NA,20-25,20,25,NA,NA,NA,NA,NA
69,Abigail,specific conductivity,Salinity,Salinity,mS/cm,mS/cm,NA,NA,NA,20-25,20,25,NA,NA,NA,NA,NA
69,Abigail,specific conductivity,Salinity,Salinity,mS/cm,mS/cm,NA,NA,NA,20-25,20,25,NA,NA,NA,NA,NA
69,Abigail,specific conductivity,Salinity,Salinity,mS/cm,mS/cm,NA,NA,NA,20-25,20,25,NA,NA,NA,NA,NA
69,Abigail,specific conductivity,Salinity,Salinity,mS/cm,mS/cm,NA,NA,NA,20-25,20,25,NA,NA,NA,NA,NA
69,Abigail,specific conductivity,Salinity,Salinity,mS/cm,mS/cm,NA,NA,NA,20-25,20,25,NA,NA,NA,NA,NA
69,Abigail,specific conductivity,Salinity,Salinity,mS/cm,mS/cm,NA,NA,NA,20-25,20,25,NA,NA,NA,NA,NA
71,Abigail,specific conductivity,sodium chloride,NaCl,uS/cm,µS/cm,250,"14,240",NA,NA,NA,NA,NA,NA,NA,250,"14,240"
71,Abigail,specific conductivity,sodium chloride,NaCl,uS/cm,µS/cm,232,"14,270",NA,NA,NA,NA,NA,NA,NA,232,"14,270"
71,Abigail,specific conductivity,sodium chloride,NaCl,uS/cm,µS/cm,230,"14,230",NA,NA,NA,NA,NA,NA,NA,230,"14,230"
71,Abigail,specific conductivity,sodium chloride,NaCl,uS/cm,µS/cm,228,"12,000",NA,NA,NA,NA,NA,NA,NA,228,"12,000"
71,Abigail,specific conductivity,sodium chloride,NaCl,uS/cm,µS/cm,218,"4,101",NA,NA,NA,NA,NA,NA,NA,218,"4,101"
71,Abigail,specific conductivity,sodium chloride,NaCl,uS/cm,µS/cm,199,"3,451",NA,NA,NA,NA,NA,NA,NA,199,"3,451"
71,Abigail,specific conductivity,sodium chloride,NaCl,uS/cm,µS/cm,349,"4,587",NA,NA,NA,NA,NA,NA,NA,349,"4,587"
71,Abigail,specific conductivity,sodium chloride,NaCl,uS/cm,µS/cm,199,"3,451",NA,NA,NA,NA,NA,NA,NA,199,"3,451"
71,Abigail,specific conductivity,sodium chloride,NaCl,uS/cm,µS/cm,218,"4,101",NA,NA,NA,NA,NA,NA,NA,218,"4,101"
72,Abigail,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,6,12000,NA,NA,NA,NA,NA,NA,NA,6,12000
72,Abigail,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,6,12000,NA,NA,NA,NA,NA,NA,NA,6,12000
72,Abigail,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,6,12000,NA,NA,NA,NA,NA,NA,NA,6,12000
72,Abigail,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,6,12000,NA,NA,NA,NA,NA,NA,NA,6,12000
72,Abigail,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,6,12000,NA,NA,NA,NA,NA,NA,NA,6,12000
72,Abigail,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,6,12000,NA,NA,NA,NA,NA,NA,NA,6,12000
72,Abigail,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,6,12000,NA,NA,NA,NA,NA,NA,NA,6,12000
72,Abigail,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,6,12000,NA,NA,NA,NA,NA,NA,NA,6,12000
72,Abigail,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,6,12000,NA,NA,NA,NA,NA,NA,NA,6,12000
72,Abigail,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,6,12000,NA,NA,NA,NA,NA,NA,NA,6,12000
72,Abigail,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,6,12000,NA,NA,NA,NA,NA,NA,NA,6,12000
75,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,10,80,NA,26.2 - 30.2,26.2,30.2,NA,NA,NA,10,80
75,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,10,80,NA,26.2 - 30.2,26.2,30.2,NA,NA,NA,10,80
77,Sally,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,483,24400,NA,25-Dec,25,Dec,NA,NA,NA,483,24400
80,Sally,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,348,403,NA,8.9-9.2,8.9,9.2,NA,NA,NA,348,403
81,Sally,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,21.9,82.3,NA,NA,NA,NA,NA,NA,NA,21900,82300
81,Sally,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,21.9,82.3,NA,NA,NA,NA,NA,NA,NA,21900,82300
81,Sally,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,21.9,82.3,NA,NA,NA,NA,NA,NA,NA,21900,82300
81,Sally,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,21.9,82.3,NA,NA,NA,NA,NA,NA,NA,21900,82300
81,Sally,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,21.9,82.3,NA,NA,NA,NA,NA,NA,NA,21900,82300
81,Sally,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,21.9,82.3,NA,NA,NA,NA,NA,NA,NA,21900,82300
86,Sally,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,18.5,57.3,NA,14-18.5,14,18.5,NA,NA,NA,18.5,57.3
88,Sally,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,680,2380,NA,NA,NA,NA,NA,NA,NA,680,2380
91,Jo,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,16.9,136,NA,22-34,22,34,NA,NA,NA,16.9,136
91,Jo,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,16.9,136,NA,22-34,22,34,NA,NA,NA,16.9,136
91,Jo,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,16.9,136,NA,22-34,22,34,NA,NA,NA,16.9,136
91,Jo,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,16.9,136,NA,22-34,22,34,NA,NA,NA,16.9,136
91,Jo,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,16.9,136,NA,22-34,22,34,NA,NA,NA,16.9,136
91,Jo,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,16.9,5.2,NA,22â€“34,22â€“34,NA,NA,NA,NA,16.9,5.2
94,Joshua,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,345,2317,NA,NA,NA,NA,NA,NA,NA,345,2317
94,Joshua,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,345,2317,NA,NA,NA,NA,NA,NA,NA,345,2317
94,Joshua,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,345,2317,NA,NA,NA,NA,NA,NA,NA,345,2317
94,Joshua,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,345,2317,NA,NA,NA,NA,NA,NA,NA,345,2317
94,Joshua,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,345,2317,NA,NA,NA,NA,NA,NA,NA,345,2317
94,Joshua,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,345,2317,NA,NA,NA,NA,NA,NA,NA,345,2317
94,Joshua,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,345,2317,NA,NA,NA,NA,NA,NA,NA,345,2317
94,Joshua,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,345,2317,NA,NA,NA,NA,NA,NA,NA,345,2317
94,Joshua,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,345,2317,NA,NA,NA,NA,NA,NA,NA,345,2317
94,Joshua,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,345,2317,NA,NA,NA,NA,NA,NA,NA,345,2317
94,Joshua,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,345,2317,NA,NA,NA,NA,NA,NA,NA,345,2317
94,Joshua,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,345,2317,NA,NA,NA,NA,NA,NA,NA,345,2317
94,Joshua,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,345,2317,NA,NA,NA,NA,NA,NA,NA,345,2317
94,Joshua,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,345,2317,NA,NA,NA,NA,NA,NA,NA,345,2317
97,Joshua,specific conductivity,Conductivity,Conductivity,umhos,µmho/cm,594,637,NA,21.6-22.7,21.6,22.7,NA,NA,NA,594,637
97,Joshua,specific conductivity,Conductivity,Conductivity,umhos,µmho/cm,594,637,NA,21.6-22.7,21.6,22.7,NA,NA,NA,594,637
99,Rich,specific conductivity,Conductivity,Conductivity,us/cm,µS/cm,380,846,NA,19-22,19,Jun,NA,NA,NA,380,846
99,Rich,specific conductivity,Conductivity,Conductivity,us/cm,µS/cm,380,846,NA,19-22,19,Jun,NA,NA,NA,380,846
99,Rich,specific conductivity,Conductivity,Conductivity,us/cm,µS/cm,380,846,NA,19-22,19,Jun,NA,NA,NA,380,846
99,Rich,specific conductivity,Conductivity,Conductivity,us/cm,µS/cm,380,846,NA,19-22,19,Jun,NA,NA,NA,380,846
99,Rich,specific conductivity,Conductivity,Conductivity,us/cm,µS/cm,380,846,NA,19-22,19,Jun,NA,NA,NA,380,846
99,Rich,specific conductivity,Conductivity,Conductivity,us/cm,µS/cm,380,846,NA,19-22,19,Jun,NA,NA,NA,380,846
99,Rich,specific conductivity,Conductivity,Conductivity,us/cm,µS/cm,380,846,NA,19-22,19,Jun,NA,NA,NA,380,846
99,Rich,specific conductivity,Conductivity,Conductivity,us/cm,µS/cm,380,846,NA,19-22,19,Jun,NA,NA,NA,380,846
99,Rich,specific conductivity,Conductivity,Conductivity,us/cm,µS/cm,380,846,NA,19-22,19,Jun,NA,NA,NA,380,846
99,Rich,specific conductivity,Conductivity,Conductivity,us/cm,µS/cm,380,846,NA,19-22,19,Jun,NA,NA,NA,380,846
99,Rich,specific conductivity,Conductivity,Conductivity,us/cm,µS/cm,380,846,NA,19-22,19,Jun,NA,NA,NA,380,846
99,Rich,specific conductivity,Conductivity,Conductivity,us/cm,µS/cm,380,846,NA,19-22,19,Jun,NA,NA,NA,380,846
99,Rich,specific conductivity,Conductivity,Conductivity,us/cm,µS/cm,380,846,NA,19-22,19,Jun,NA,NA,NA,380,846
99,Rich,specific conductivity,Conductivity,Conductivity,us/cm,µS/cm,380,846,NA,19-22,19,Jun,NA,NA,NA,380,846
99,Rich,specific conductivity,Conductivity,Conductivity,us/cm,µS/cm,380,846,NA,19-22,19,Jun,NA,NA,NA,380,846
103,Sally,specific conductivity,Conductivity,Conductivity,us/cm,µS/cm,53.1,170,NA,NA,NA,NA,NA,NA,NA,53.1,170
104,Sally,specific conductivity,Conductivity,Conductivity,us/cm,µS/cm,297,587,NA,24.31-27.25,24.31,27.25,NA,NA,NA,297,587
104,Sally,specific conductivity,Conductivity,Conductivity,us/cm,µS/cm,297,587,NA,24.31-27.25,24.31,27.25,NA,NA,NA,297,587
107,Paul,specific conductivity,Conductivity,Conductivity,ppt,ppt,0,6,NA,25.5-25.9,25.5,25.9,NA,NA,NA,NA,NA
107,Paul,specific conductivity,Conductivity,Conductivity,ppt,ppt,0,6,NA,25.5-25.8,25.5,25.8,NA,NA,NA,NA,NA
107,Paul,specific conductivity,Conductivity,Conductivity,ppt,ppt,0,6,NA,25.5-25.10,25.5,25.1,NA,NA,NA,NA,NA
107,Paul,specific conductivity,Conductivity,Conductivity,ppt,ppt,0,6,NA,25.5-25.7,25.5,25.7,NA,NA,NA,NA,NA
110,Lucy,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,60,313,NA,26-30,26,30,NA,NA,NA,60,313
110,Lucy,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,60,313,NA,26-30,26,30,NA,NA,NA,60,313
110,Lucy,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,60,313,NA,26-30,26,30,NA,NA,NA,60,313
110,Lucy,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,60,313,NA,26-30,26,30,NA,NA,NA,60,313
110,Lucy,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,60,313,NA,26-30,26,30,NA,NA,NA,60,313
112,Abigail,specific conductivity,Conductivity,Conductivity,mS/cm,mS/cm,0,80,NA,NA,NA,NA,NA,NA,NA,0,80000
112,Abigail,specific conductivity,Conductivity,Conductivity,mS/cm,mS/cm,0,80,NA,NA,NA,NA,NA,NA,NA,0,80000
112,Abigail,specific conductivity,Conductivity,Conductivity,mS/cm,mS/cm,0,80,NA,NA,NA,NA,NA,NA,NA,0,80000
112,Abigail,specific conductivity,Conductivity,Conductivity,mS/cm,mS/cm,0,80,NA,NA,NA,NA,NA,NA,NA,0,80000
112,Abigail,specific conductivity,Conductivity,Conductivity,mS/cm,mS/cm,0,80,NA,NA,NA,NA,NA,NA,NA,0,80000
112,Abigail,specific conductivity,Conductivity,Conductivity,mS/cm,mS/cm,0,80,NA,NA,NA,NA,NA,NA,NA,0,80000
112,Abigail,specific conductivity,Conductivity,Conductivity,mS/cm,mS/cm,0,80,NA,NA,NA,NA,NA,NA,NA,0,80000
112,Abigail,specific conductivity,Conductivity,Conductivity,mS/cm,mS/cm,0,80,NA,NA,NA,NA,NA,NA,NA,0,80000
112,Abigail,specific conductivity,Conductivity,Conductivity,mS/cm,mS/cm,0,80,NA,NA,NA,NA,NA,NA,NA,0,80000
112,Abigail,specific conductivity,Conductivity,Conductivity,mS/cm,mS/cm,0,80,NA,NA,NA,NA,NA,NA,NA,0,80000
112,Abigail,specific conductivity,Conductivity,Conductivity,mS/cm,mS/cm,0,80,NA,NA,NA,NA,NA,NA,NA,0,80000
112,Abigail,specific conductivity,Conductivity,Conductivity,mS/cm,mS/cm,0,80,NA,NA,NA,NA,NA,NA,NA,0,80000
112,Abigail,specific conductivity,Conductivity,Conductivity,mS/cm,mS/cm,0,80,NA,20-25,20,25,NA,NA,NA,0,80000
112,Abigail,specific conductivity,Conductivity,Conductivity,mS/cm,mS/cm,0,80,NA,21,21,NA,NA,NA,NA,0,80000
112,Abigail,specific conductivity,Conductivity,Conductivity,mS/cm,mS/cm,0,80,NA,20,20,NA,NA,NA,NA,0,80000
112,Abigail,specific conductivity,Conductivity,Conductivity,mS/cm,mS/cm,0,80,NA,NA,NA,NA,NA,NA,NA,0,80000
112,Abigail,specific conductivity,Conductivity,Conductivity,mS/cm,mS/cm,0,80,NA,NA,NA,NA,NA,NA,NA,0,80000
112,Abigail,specific conductivity,Conductivity,Conductivity,mS/cm,mS/cm,0,80,NA,NA,NA,NA,NA,NA,NA,0,80000
112,Abigail,specific conductivity,Conductivity,Conductivity,mS/cm,mS/cm,0,80,NA,NA,NA,NA,NA,NA,NA,0,80000
112,Abigail,specific conductivity,Conductivity,Conductivity,mS/cm,mS/cm,0,80,NA,NA,NA,NA,NA,NA,NA,0,80000
112,Abigail,specific conductivity,Conductivity,Conductivity,mS/cm,mS/cm,0,80,NA,NA,NA,NA,NA,NA,NA,0,80000
114,Joshua,Salinity,Salinity,Salinity,micro-mhos,Âµmho/cm,10000,45000,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,Joshua,specific conductivity,Conductivity,Conductivity,mS/cm,mS/cm,0.025,0.55,NA,20.75-22.25,20.75,22.25,NA,NA,NA,25,550
115,Joshua,specific conductivity,Conductivity,Conductivity,mS/cm,mS/cm,0.025,0.55,NA,20.75-22.25,20.75,22.25,NA,NA,NA,25,550
115,Joshua,specific conductivity,Conductivity,Conductivity,mS/cm,mS/cm,0.025,0.55,NA,20.75-22.25,20.75,22.25,NA,NA,NA,25,550
118,Jo,specific conductivity,sodium chloride &  potassium chloride,sodium chloride &  potassium chloride,dS/m,dS/m,0.271,5.05,NA,NA,NA,NA,NA,NA,NA,271,5050
118,Jo,specific conductivity,sodium chloride &  potassium chloride,sodium chloride &  potassium chloride,dS/m,dS/m,0.271,5.05,NA,NA,NA,NA,NA,NA,NA,271,5050
118,Jo,specific conductivity,sodium chloride &  potassium chloride,sodium chloride &  potassium chloride,dS/m,dS/m,0.271,5.05,NA,NA,NA,NA,NA,NA,NA,271,5050
119,Sally,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,12,267,NA,"14Â°C-16Â°C,",14,"16Â°,",NA,NA,NA,12,267
122,Abigail,specific conductivity,conductivity,Conductivity,Î¼S/cm,µS/cm,889.4,1692.75,NA,NA,NA,NA,NA,NA,NA,889.4,1692.75
122,Abigail,specific conductivity,conductivity,Conductivity,Î¼S/cm,µS/cm,889.4,1692.75,NA,NA,NA,NA,NA,NA,NA,889.4,1692.75
122,Abigail,specific conductivity,conductivity,Conductivity,Î¼S/cm,µS/cm,889.4,1692.75,NA,NA,NA,NA,NA,NA,NA,889.4,1692.75
122,Abigail,specific conductivity,conductivity,Conductivity,Î¼S/cm,µS/cm,889.4,1692.75,NA,NA,NA,NA,NA,NA,NA,889.4,1692.75
122,Abigail,specific conductivity,conductivity,Conductivity,Î¼S/cm,µS/cm,889.4,1692.75,NA,NA,NA,NA,NA,NA,NA,889.4,1692.75
122,Abigail,specific conductivity,conductivity,Conductivity,Î¼S/cm,µS/cm,889.4,1692.75,NA,NA,NA,NA,NA,NA,NA,889.4,1692.75
122,Abigail,specific conductivity,conductivity,Conductivity,Î¼S/cm,µS/cm,889.4,1692.75,NA,NA,NA,NA,NA,NA,NA,889.4,1692.75
122,Abigail,specific conductivity,conductivity,Conductivity,Î¼S/cm,µS/cm,889.4,1692.75,NA,NA,NA,NA,NA,NA,NA,889.4,1692.75
122,Abigail,specific conductivity,conductivity,Conductivity,Î¼S/cm,µS/cm,889.4,1692.75,NA,NA,NA,NA,NA,NA,NA,889.4,1692.75
122,Abigail,specific conductivity,conductivity,Conductivity,Î¼S/cm,µS/cm,889.4,1692.75,NA,NA,NA,NA,NA,NA,NA,889.4,1692.75
122,Abigail,specific conductivity,conductivity,Conductivity,Î¼S/cm,µS/cm,889.4,1692.75,NA,NA,NA,NA,NA,NA,NA,889.4,1692.75
122,Abigail,specific conductivity,conductivity,Conductivity,Î¼S/cm,µS/cm,889.4,1692.75,NA,NA,NA,NA,NA,NA,NA,889.4,1692.75
122,Abigail,specific conductivity,conductivity,Conductivity,Î¼S/cm,µS/cm,889.4,1692.75,NA,NA,NA,NA,NA,NA,NA,889.4,1692.75
124,Joshua,specific conductivity,Conductivity,Conductivity,Î¼S/cm,µS/cm,18.5,27.7,NA,NA,NA,NA,NA,NA,NA,18.5,27.7
124,Joshua,specific conductivity,Conductivity,Conductivity,Î¼S/cm,µS/cm,18.5,27.7,NA,NA,NA,NA,NA,NA,NA,18.5,27.7
126,Joshua,specific conductivity,Conductivity,Conductivity,not given,Not provided,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,Joshua,specific conductivity,Conductivity,Conductivity,not given,Not provided,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,Jo,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,894,18763,NA,26-31,26,31,NA,NA,NA,894,18763
129,Jo,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,894,18763,NA,26-31,26,31,NA,NA,NA,894,18763
129,Jo,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,894,18763,NA,26-31,26,31,NA,NA,NA,894,18763
130,Lucy,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,345,1370,NA,26.8-29.5,26.8,29.5,NA,NA,NA,345,1370
131,Sally,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,100,1.00E+05,NA,NA,NA,NA,NA,NA,NA,100,1.00E+05
132,Sally,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,139,23700,NA,NA,NA,NA,NA,NA,NA,139,23700
132,Sally,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,139,23700,NA,NA,NA,NA,NA,NA,NA,139,23700
132,Sally,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,139,23700,NA,NA,NA,NA,NA,NA,NA,139,23700
132,Sally,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,139,23700,NA,NA,NA,NA,NA,NA,NA,139,23700
132,Sally,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,139,23700,NA,NA,NA,NA,NA,NA,NA,139,23700
132,Sally,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,139,23700,NA,NA,NA,NA,NA,NA,NA,139,23700
133,Lucy,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,31.93,49.9,NA,13.3-22.50,13.3,22.5,NA,NA,NA,31.93,49.9
133,Lucy,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,31.93,49.9,NA,13.3-22.49,13.3,22.49,NA,NA,NA,31.93,49.9
133,Lucy,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,31.93,49.9,NA,13.3-22.48,13.3,22.48,NA,NA,NA,31.93,49.9
133,Lucy,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,31.93,49.9,NA,13.3-22.53,13.3,22.53,NA,NA,NA,31.93,49.9
133,Lucy,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,31.93,49.9,NA,13.3-22.52,13.3,22.52,NA,NA,NA,31.93,49.9
133,Lucy,specific conductivity,Conductivity,Conductivity,uS/cm,µS/cm,31.93,49.9,NA,13.3-22.54,13.3,22.54,NA,NA,NA,31.93,49.9
