"","DataID","RefID","Reviewer","Focal: Salt/Ion type (if known) OR Conductivity","Measurement","Units for salt concentration_original","SaltUnits","Minimum concentration_original","Maximum concentration_original","Rate of change in salt (if applicaple)","Temperature (C)","TempSingleValue/Min","TempMax","TempPlusMinus","MeasurementNotes","TempNotes","min.cond.corr.uScm","max.cond.corr.uScm"
"1383",5340,411,"Rich","conductivity","Conductivity","uS/cm","µS/cm",140,3090,NA,"29-Jul","29","Jul",NA,NA,NA,140,3090
"1384",5341,411,"Rich","conductivity","Conductivity","uS/cm","µS/cm",140,3090,NA,"29-Jul","29","Jul",NA,NA,NA,140,3090
"1385",5342,411,"Rich","conductivity","Conductivity","uS/cm","µS/cm",140,3090,NA,"29-Jul","29","Jul",NA,NA,NA,140,3090
"1386",5343,411,"Rich","conductivity","Conductivity","uS/cm","µS/cm",140,3090,NA,"29-Jul","29","Jul",NA,NA,NA,140,3090
"1387",5344,411,"Rich","conductivity","Conductivity","uS/cm","µS/cm",140,3090,NA,"29-Jul","29","Jul",NA,NA,NA,140,3090
"1388",5345,411,"Rich","conductivity","Conductivity","uS/cm","µS/cm",140,3090,NA,"29-Jul","29","Jul",NA,NA,NA,140,3090
"1389",5346,411,"Rich","conductivity","Conductivity","uS/cm","µS/cm",140,3090,NA,"29-Jul","29","Jul",NA,NA,NA,140,3090
"1390",5347,411,"Rich","conductivity","Conductivity","uS/cm","µS/cm",140,3090,NA,"29-Jul","29","Jul",NA,NA,NA,140,3090
"1391",5348,411,"Rich","conductivity","Conductivity","uS/cm","µS/cm",140,3090,NA,"29-Jul","29","Jul",NA,NA,NA,140,3090
"1392",5349,411,"Rich","conductivity","Conductivity","uS/cm","µS/cm",140,3090,NA,"29-Jul","29","Jul",NA,NA,NA,140,3090
"1393",5350,411,"Rich","conductivity","Conductivity","uS/cm","µS/cm",140,3090,NA,"29-Jul","29","Jul",NA,NA,NA,140,3090
"1394",5351,411,"Rich","conductivity","Conductivity","uS/cm","µS/cm",140,3090,NA,"29-Jul","29","Jul",NA,NA,NA,140,3090
"1395",5352,411,"Rich","conductivity","Conductivity","uS/cm","µS/cm",140,3090,NA,"29-Jul","29","Jul",NA,NA,NA,140,3090
"1396",5353,411,"Rich","conductivity","Conductivity","uS/cm","µS/cm",140,3090,NA,"29-Jul","29","Jul",NA,NA,NA,140,3090
"1397",5354,411,"Rich","conductivity","Conductivity","uS/cm","µS/cm",140,3090,NA,"29-Jul","29","Jul",NA,NA,NA,140,3090
"1398",5355,411,"Rich","conductivity","Conductivity","uS/cm","µS/cm",140,3090,NA,"29-Jul","29","Jul",NA,NA,NA,140,3090
"1399",5356,411,"Rich","conductivity","Conductivity","uS/cm","µS/cm",140,3090,NA,"29-Jul","29","Jul",NA,NA,NA,140,3090
"1400",5357,411,"Rich","conductivity","Conductivity","uS/cm","µS/cm",140,3090,NA,"29-Jul","29","Jul",NA,NA,NA,140,3090
"1401",5358,411,"Rich","conductivity","Conductivity","uS/cm","µS/cm",140,3090,NA,"29-Jul","29","Jul",NA,NA,NA,140,3090
"1402",5359,411,"Rich","conductivity","Conductivity","uS/cm","µS/cm",140,3090,NA,"29-Jul","29","Jul",NA,NA,NA,140,3090
"1403",5360,411,"Rich","conductivity","Conductivity","uS/cm","µS/cm",140,3090,NA,"29-Jul","29","Jul",NA,NA,NA,140,3090
"1404",5361,411,"Rich","conductivity","Conductivity","uS/cm","µS/cm",140,3090,NA,"29-Jul","29","Jul",NA,NA,NA,140,3090
"1405",5362,411,"Rich","conductivity","Conductivity","uS/cm","µS/cm",140,3090,NA,"29-Jul","29","Jul",NA,NA,NA,140,3090
"1406",5363,411,"Rich","conductivity","Conductivity","uS/cm","µS/cm",140,3090,NA,"29-Jul","29","Jul",NA,NA,NA,140,3090
"1407",5364,411,"Rich","conductivity","Conductivity","uS/cm","µS/cm",140,3090,NA,"29-Jul","29","Jul",NA,NA,NA,140,3090
"1408",5365,411,"Rich","conductivity","Conductivity","uS/cm","µS/cm",140,3090,NA,"29-Jul","29","Jul",NA,NA,NA,140,3090
"1409",5366,411,"Rich","conductivity","Conductivity","uS/cm","µS/cm",140,3090,NA,"29-Jul","29","Jul",NA,NA,NA,140,3090
"1410",5367,411,"Rich","conductivity","Conductivity","uS/cm","µS/cm",140,3090,NA,"29-Jul","29","Jul",NA,NA,NA,140,3090
"1411",5368,411,"Rich","conductivity","Conductivity","uS/cm","µS/cm",140,3090,NA,"29-Jul","29","Jul",NA,NA,NA,140,3090
"1412",5369,411,"Rich","conductivity","Conductivity","uS/cm","µS/cm",140,3090,NA,"29-Jul","29","Jul",NA,NA,NA,140,3090
"1413",5370,411,"Rich","conductivity","Conductivity","uS/cm","µS/cm",140,3090,NA,"29-Jul","29","Jul",NA,NA,NA,140,3090
"1414",5371,482,"Rich","conductivity","Conductivity","uS/cm","µS/cm",23.3,69.5,NA,"20-30.6","20","30.6",NA,NA,NA,23.3,69.5
"1415",5372,261,"Carl","conductivity: Ca Na SO4 dominant (simulated river water)","Conductivity","uS/cm","µS/cm",220,1190,NA,"22.5 - 25","22.5","25",NA,"Ca Na SO4 dominant (simulated river water)",NA,220,1190
"1416",5373,261,"Carl","conductivity: Ca Na SO4 dominant (simulated river water)","Conductivity","uS/cm","µS/cm",220,1190,NA,"22.5 - 25","22.5","25",NA,"Ca Na SO4 dominant (simulated river water)",NA,220,1190
"1417",5374,261,"Carl","conductivity: Ca Na SO4 dominant (simulated river water)","Conductivity","uS/cm","µS/cm",220,1190,NA,"22.5 - 25","22.5","25",NA,"Ca Na SO4 dominant (simulated river water)",NA,220,1190
"1418",5375,261,"Carl","conductivity: Ca Na SO4 dominant (simulated river water)","Conductivity","uS/cm","µS/cm",220,1190,NA,"22.5 - 25","22.5","25",NA,"Ca Na SO4 dominant (simulated river water)",NA,220,1190
"1419",5376,261,"Carl","conductivity: Ca Na SO4 dominant (simulated river water)","Conductivity","uS/cm","µS/cm",220,1190,NA,"22.5 - 25","22.5","25",NA,"Ca Na SO4 dominant (simulated river water)",NA,220,1190
"1420",5377,265,"Carl","conductivity: Ca Na SO4 dominant (simulated river water)","Conductivity","uS/cm","µS/cm",250,1274,NA,"22","22",NA,NA,"Ca Na SO4 dominant (simulated river water)",NA,250,1274
"1421",5378,265,"Carl","conductivity: Ca Na SO4 dominant (simulated river water)","Conductivity","uS/cm","µS/cm",250,1274,NA,"22","22",NA,NA,"Ca Na SO4 dominant (simulated river water)",NA,250,1274
"1422",5379,265,"Carl","conductivity: Ca Na SO4 dominant (simulated river water)","Conductivity","uS/cm","µS/cm",250,1274,NA,"22","22",NA,NA,"Ca Na SO4 dominant (simulated river water)",NA,250,1274
"1423",5380,265,"Carl","conductivity: Ca Na SO4 dominant (simulated river water)","Conductivity","uS/cm","µS/cm",250,1274,NA,"22","22",NA,NA,"Ca Na SO4 dominant (simulated river water)",NA,250,1274
"1424",5381,265,"Carl","conductivity: Ca Na SO4 dominant (simulated river water)","Conductivity","uS/cm","µS/cm",250,1274,NA,"22","22",NA,NA,"Ca Na SO4 dominant (simulated river water)",NA,250,1274
"1425",5382,265,"Carl","conductivity: Ca Na SO4 dominant (simulated river water)","Conductivity","uS/cm","µS/cm",250,1274,NA,"22","22",NA,NA,"Ca Na SO4 dominant (simulated river water)",NA,250,1274
"1426",5383,265,"Carl","conductivity: Ca Na SO4 dominant (simulated river water)","Conductivity","uS/cm","µS/cm",250,1274,NA,"22","22",NA,NA,"Ca Na SO4 dominant (simulated river water)",NA,250,1274
"1427",5384,270,"Carl","conductivity: Ca Mg HCO3 SO4 dominant","Conductivity","uS/cm","µS/cm",200,600,NA,"ambient","Ambient",NA,NA,"conductivity: Ca Mg HCO3 SO4 dominant",NA,200,600
"1428",5385,270,"Carl","conductivity: Ca Mg HCO3 SO4 dominant","Conductivity","uS/cm","µS/cm",200,600,NA,"ambient","Ambient",NA,NA,"conductivity: Ca Mg HCO3 SO4 dominant",NA,200,600
"1429",5386,270,"Carl","conductivity: Ca Mg HCO3 SO4 dominant","Conductivity","uS/cm","µS/cm",200,600,NA,"ambient","Ambient",NA,NA,"conductivity: Ca Mg HCO3 SO4 dominant",NA,200,600
"1430",5387,270,"Carl","conductivity: Ca Mg HCO3 SO4 dominant","Conductivity","uS/cm","µS/cm",200,600,NA,"ambient","Ambient",NA,NA,"conductivity: Ca Mg HCO3 SO4 dominant",NA,200,600
"1431",5388,270,"Carl","conductivity: Ca Mg HCO3 SO4 dominant","Conductivity","uS/cm","µS/cm",200,600,NA,"ambient","Ambient",NA,NA,"conductivity: Ca Mg HCO3 SO4 dominant",NA,200,600
"1432",5389,275,"Carl","Dominant: Mg Ca SO4 (Mg = 2x Ca mg/L) (Winding Shoals water)","Dominant: Mg Ca SO4 (Mg = 2x Ca mg/L) (Winding Shoals water)","uS/cm","µS/cm",274,2363,NA,"23","23",NA,NA,NA,NA,274,2363
"1433",5390,275,"Carl","Dominant: Mg Ca SO4 (Mg = 1.1x Ca mg/L) (Boardtree water)","Dominant: Mg Ca SO4 (Mg = 1.1x Ca mg/L) (Boardtree water)","uS/cm","µS/cm",274,2363,NA,"23","23",NA,NA,NA,NA,274,2363
"1434",5391,275,"Carl","Dominant: Mg Ca SO4 (Mg = 1.1x Ca mg/L) (Boardtree water)","Dominant: Mg Ca SO4 (Mg = 1.1x Ca mg/L) (Boardtree water)","uS/cm","µS/cm",274,2363,NA,"23","23",NA,NA,NA,NA,274,2363
"1435",5392,275,"Carl","Dominant: Mg Ca SO4 (Mg = 2x Ca mg/L) (Winding Shoals water)","Dominant: Mg Ca SO4 (Mg = 2x Ca mg/L) (Winding Shoals water)","uS/cm","µS/cm",274,2363,NA,"23","23",NA,NA,NA,NA,274,2363
"1436",5393,275,"Carl","Dominant: Mg Ca SO4 (Mg = 2x Ca mg/L) (Winding Shoals water)","Dominant: Mg Ca SO4 (Mg = 2x Ca mg/L) (Winding Shoals water)","uS/cm","µS/cm",274,2363,NA,"23","23",NA,NA,NA,NA,274,2363
"1437",5394,275,"Carl","Dominant: Mg Ca SO4 (Mg = 2x Ca mg/L) (Winding Shoals water)","Dominant: Mg Ca SO4 (Mg = 2x Ca mg/L) (Winding Shoals water)","uS/cm","µS/cm",274,2363,NA,"23","23",NA,NA,NA,NA,274,2363
"1438",5395,326,"Carl","NaCl (in water with 87 mg/L as CaCO3 hardness) (""MHRW"")","NaCl","uS/cm","µS/cm",322,NA,NA,"20","20",NA,NA,"NaCl (in water with 87 mg/L as CaCO3 hardness) (""MHRW"")",NA,322,NA
"1439",5396,326,"Carl","NaCl (in water with 103 mg/L as CaCO3 hardness) (""100 hard"")","NaCl","uS/cm","µS/cm",234,NA,NA,"20","20",NA,NA,"In water with 103 mg/L as CaCO3 hardness) (""100 hard"")",NA,234,NA
"1440",5397,326,"Carl","KCl (in water with 109 mg/L as CaCO3 hardness)","KCl","uS/cm","µS/cm",261,650,NA,"20","20",NA,NA,"In water with 109 mg/L as CaCO3 hardness",NA,261,650
"1441",5398,326,"Carl","NaCl (in water with 61 mg/L as CaCO3 hardness) (""50 hard"")","NaCl","uS/cm","µS/cm",157,NA,NA,"20","20",NA,NA,"NaCl (in water with 61 mg/L as CaCO3 hardness) (""50 hard"")",NA,157,NA
"1442",5399,326,"Carl","NaCl (in water with 299 mg/L as CaCO3 hardness) (""300 hard"")","NaCl","uS/cm","µS/cm",610,NA,NA,"20","20",NA,NA,"NaCl (in water with 299 mg/L as CaCO3 hardness) (""300 hard"")",NA,610,NA
"1443",5400,326,"Carl","NaCl (in water with 204 mg/L as CaCO3 hardness) (""200 hard"")","NaCl","uS/cm","µS/cm",431,NA,NA,"20","20",NA,NA,"NaCl (in water with 204 mg/L as CaCO3 hardness) (""200 hard"")",NA,431,NA
"1444",5401,326,"Carl","NaCl (in water with 43 mg/L as CaCO3 hardness) (""50 hard"")","NaCl","uS/cm","µS/cm",107,NA,NA,"23","23",NA,NA,"NaCl (in water with 43 mg/L as CaCO3 hardness) (""50 hard"")",NA,107,NA
"1445",5402,326,"Carl","NaCl (in water with 109 mg/L as CaCO3 hardness) (""100 hard"")","NaCl","uS/cm","µS/cm",264,NA,NA,"23","23",NA,NA,"In water with 109 mg/L as CaCO3 hardness) (""100 hard"")",NA,264,NA
"1446",5403,326,"Carl","NaCl (in water with 193 mg/L as CaCO3 hardness) (""200 hard"")","NaCl","uS/cm","µS/cm",440,NA,NA,"23","23",NA,NA,"In water with 193 mg/L as CaCO3 hardness) (""200 hard"")",NA,440,NA
"1447",5404,326,"Carl","NaCl (in water with 265 mg/L as CaCO3 hardness) (""300 hard"")","NaCl","uS/cm","µS/cm",581,NA,NA,"23","23",NA,NA,"NaCl (in water with 265 mg/L as CaCO3 hardness) (""300 hard"")",NA,581,NA
"1448",5405,326,"Carl","NaCl spiked with K (in water with 41 mg/L as CaCO3 hardness) (""50 hard + K"")","NaCl","uS/cm","µS/cm",112,NA,NA,"23","23",NA,NA,"NaCl spiked with K (in water with 41 mg/L as CaCO3 hardness) (""50 hard + K"")",NA,112,NA
"1449",5406,326,"Carl","NaCl spiked with Ca (in water with 130 mg/L as CaCO3 hardness) (""50 hard + Ca"")","NaCl","uS/cm","µS/cm",330,NA,NA,"23","23",NA,NA,"NaCl spiked with Ca (in water with 130 mg/L as CaCO3 hardness) (""50 hard + Ca"")",NA,330,NA
"1450",5407,326,"Carl","NaCl spiked with SO4 (in water with 41 mg/L as CaCO3 hardness) (""50 hard + SO4"")","NaCl","uS/cm","µS/cm",181,NA,NA,"23","23",NA,NA,"NaCl spiked with SO4 (in water with 41 mg/L as CaCO3 hardness) (""50 hard + SO4"")",NA,181,NA
"1451",5408,326,"Carl","NaCl spiked with HCO3 (in water with 40 mg/L as CaCO3 hardness) (""50 hard _ HCO3"")","NaCl","uS/cm","µS/cm",331,NA,NA,"23","23",NA,NA,"NaCl spiked with HCO3 (in water with 40 mg/L as CaCO3 hardness) (""50 hard _ HCO3"")",NA,331,NA
"1452",5409,326,"Carl","KCl (in water with 109 mg/L as CaCO3 hardness)","KCl","uS/cm","µS/cm",261,650,NA,"20","20",NA,NA,"In water with 109 mg/L as CaCO3 hardness",NA,261,650
"1453",5410,326,"Carl","NaCl (in water with 87 mg/L as CaCO3 hardness) (""MHRW"")","NaCl","uS/cm","µS/cm",322,NA,NA,"20","20",NA,NA,"NaCl (in water with 87 mg/L as CaCO3 hardness) (""MHRW"")",NA,322,NA
"1454",5411,326,"Carl","NaCl (in water with 61 mg/L as CaCO3 hardness) (""50 hard"")","NaCl","uS/cm","µS/cm",157,NA,NA,"20","20",NA,NA,"NaCl (in water with 61 mg/L as CaCO3 hardness) (""50 hard"")",NA,157,NA
"1455",5412,326,"Carl","NaCl (in water with 103 mg/L as CaCO3 hardness) (""100 hard"")","NaCl","uS/cm","µS/cm",234,NA,NA,"20","20",NA,NA,"In water with 103 mg/L as CaCO3 hardness) (""100 hard"")",NA,234,NA
"1456",5413,326,"Carl","NaCl (in water with 204 mg/L as CaCO3 hardness) (""200 hard"")","NaCl","uS/cm","µS/cm",431,NA,NA,"20","20",NA,NA,"NaCl (in water with 204 mg/L as CaCO3 hardness) (""200 hard"")",NA,431,NA
"1457",5414,326,"Carl","NaCl (in water with 299 mg/L as CaCO3 hardness) (""300 hard"")","NaCl","uS/cm","µS/cm",610,NA,NA,"20","20",NA,NA,"NaCl (in water with 299 mg/L as CaCO3 hardness) (""300 hard"")",NA,610,NA
"1458",5415,326,"Carl","NaCl (in water with 43 mg/L as CaCO3 hardness) (""50 hard"")","NaCl","uS/cm","µS/cm",107,NA,NA,"23","23",NA,NA,"NaCl (in water with 43 mg/L as CaCO3 hardness) (""50 hard"")",NA,107,NA
"1459",5416,326,"Carl","NaCl (in water with 109 mg/L as CaCO3 hardness) (""100 hard"")","NaCl","uS/cm","µS/cm",264,NA,NA,"23","23",NA,NA,"In water with 109 mg/L as CaCO3 hardness) (""100 hard"")",NA,264,NA
"1460",5417,326,"Carl","NaCl (in water with 193 mg/L as CaCO3 hardness) (""200 hard"")","NaCl","uS/cm","µS/cm",440,NA,NA,"23","23",NA,NA,"In water with 193 mg/L as CaCO3 hardness) (""200 hard"")",NA,440,NA
"1461",5418,326,"Carl","NaCl (in water with 265 mg/L as CaCO3 hardness) (""300 hard"")","NaCl","uS/cm","µS/cm",581,NA,NA,"23","23",NA,NA,"NaCl (in water with 265 mg/L as CaCO3 hardness) (""300 hard"")",NA,581,NA
"1462",5419,326,"Carl","NaCl spiked with K (in water with 41 mg/L as CaCO3 hardness) (""50 hard + K"")","NaCl","uS/cm","µS/cm",112,NA,NA,"23","23",NA,NA,"NaCl spiked with K (in water with 41 mg/L as CaCO3 hardness) (""50 hard + K"")",NA,112,NA
"1463",5420,326,"Carl","NaCl spiked with Ca (in water with 130 mg/L as CaCO3 hardness) (""50 hard + Ca"")","NaCl","uS/cm","µS/cm",330,NA,NA,"23","23",NA,NA,"NaCl spiked with Ca (in water with 130 mg/L as CaCO3 hardness) (""50 hard + Ca"")",NA,330,NA
"1464",5421,326,"Carl","NaCl spiked with SO4 (in water with 41 mg/L as CaCO3 hardness) (""50 hard + SO4"")","NaCl","uS/cm","µS/cm",181,NA,NA,"23","23",NA,NA,"NaCl spiked with SO4 (in water with 41 mg/L as CaCO3 hardness) (""50 hard + SO4"")",NA,181,NA
"1465",5422,326,"Carl","NaCl spiked with HCO3 (in water with 40 mg/L as CaCO3 hardness) (""50 hard _ HCO3"")","NaCl","uS/cm","µS/cm",331,NA,NA,"23","23",NA,NA,"NaCl spiked with HCO3 (in water with 40 mg/L as CaCO3 hardness) (""50 hard _ HCO3"")",NA,331,NA
"1466",5423,528,"Carl","Conductivity / chloride","Conductivity / chloride","uS/cm","µS/cm",151,NA,NA,"ambient","Ambient",NA,NA,NA,NA,151,NA
"1467",5424,528,"Carl","Conductivity / chloride","Conductivity / chloride","uS/cm","µS/cm",151,NA,NA,"ambient","Ambient",NA,NA,NA,NA,151,NA
"1468",5425,528,"Carl","Conductivity / chloride","Conductivity / chloride","uS/cm","µS/cm",151,NA,NA,"ambient","Ambient",NA,NA,NA,NA,151,NA
"1469",5426,528,"Carl","Conductivity / chloride","Conductivity / chloride","uS/cm","µS/cm",151,NA,NA,"ambient","Ambient",NA,NA,NA,NA,151,NA
"1470",5427,528,"Carl","Conductivity / chloride","Conductivity / chloride","uS/cm","µS/cm",151,NA,NA,"ambient","Ambient",NA,NA,NA,NA,151,NA
"1471",5428,411,"Rich","conductivity","Conductivity","uS/cm","µS/cm",140,3090,NA,"29-Jul","29","Jul",NA,NA,NA,140,3090
"1472",5429,411,"Rich","conductivity","Conductivity","uS/cm","µS/cm",140,3090,NA,"29-Jul","29","Jul",NA,NA,NA,140,3090
"1473",5430,49,"Sally","Conductivity","Conductivity","uS/cm","µS/cm",270.7,1358.7,NA,NA,NA,NA,NA,NA,NA,270.7,1358.7
"1474",5431,49,"Sally","Conductivity","Conductivity","uS/cm","µS/cm",270.7,1358.7,NA,NA,NA,NA,NA,NA,NA,270.7,1358.7
"1475",5432,49,"Sally","Conductivity","Conductivity","uS/cm","µS/cm",270.7,1358.7,NA,NA,NA,NA,NA,NA,NA,270.7,1358.7
"1476",5433,72,"Abigail","Conductivity","Conductivity","uS/cm","µS/cm",26,3100,NA,NA,NA,NA,NA,NA,NA,26,3100
"1477",5434,185,"Rich","electrical conductivity","Conductivity","uS/cm","µS/cm",96.38,505,NA,"20.46 - 20.82","20.46","20.82",NA,NA,NA,96.38,505
"1478",5435,185,"Rich","electrical conductivity","Conductivity","uS/cm","µS/cm",96.38,505,NA,"20.46 - 20.82","20.46","20.82",NA,NA,NA,96.38,505
"1479",5436,200,"Sally","Conductivity","Conductivity","uS/cm","µS/cm",21.3,1172.13,NA,NA,NA,NA,NA,NA,NA,21.3,1172.13
"1480",5437,208,"Rich","conductivity","Conductivity","uS/cm","µS/cm",196,308,NA,"20 -29","20","29",NA,NA,NA,196,308
"1481",5438,208,"Rich","conductivity","Conductivity","uS/cm","µS/cm",196,308,NA,"20 -29","20","29",NA,NA,NA,196,308
"1482",5439,226,"Lucy","Conductivity","Conductivity","uS/cm","µS/cm",22,3256,NA,NA,NA,NA,NA,NA,NA,22,3256
"1483",5440,238,"Abigail","Conductivity","Conductivity","uS/cm","µS/cm",277,3422,NA,NA,NA,NA,NA,NA,NA,277,3422
"1484",5441,305,"Sally","conductivity","Conductivity","uS/cm","µS/cm",645,3134,NA,NA,NA,NA,NA,NA,NA,645,3134
"1485",5442,305,"Sally","conductivity","Conductivity","uS/cm","µS/cm",645,3134,NA,NA,NA,NA,NA,NA,NA,645,3134
"1486",5443,305,"Sally","conductivity","Conductivity","uS/cm","µS/cm",645,3134,NA,NA,NA,NA,NA,NA,NA,645,3134
"1487",5444,305,"Sally","conductivity","Conductivity","uS/cm","µS/cm",645,3134,NA,NA,NA,NA,NA,NA,NA,645,3134
"1488",5445,305,"Sally","conductivity","Conductivity","uS/cm","µS/cm",645,3134,NA,NA,NA,NA,NA,NA,NA,645,3134
"1489",5446,305,"Sally","conductivity","Conductivity","uS/cm","µS/cm",645,3134,NA,NA,NA,NA,NA,NA,NA,645,3134
"1490",5447,305,"Sally","conductivity","Conductivity","uS/cm","µS/cm",645,3134,NA,NA,NA,NA,NA,NA,NA,645,3134
"1491",5448,305,"Sally","conductivity","Conductivity","uS/cm","µS/cm",645,3134,NA,NA,NA,NA,NA,NA,NA,645,3134
"1492",5449,305,"Sally","conductivity","Conductivity","uS/cm","µS/cm",645,3134,NA,NA,NA,NA,NA,NA,NA,645,3134
"1493",5450,305,"Sally","conductivity","Conductivity","uS/cm","µS/cm",645,3134,NA,NA,NA,NA,NA,NA,NA,645,3134
"1494",5451,318,"Abigail","Conductivity","Conductivity","uS/cm","µS/cm",6,125,NA,NA,NA,NA,NA,NA,NA,6,125
"1495",5452,318,"Abigail","Conductivity","Conductivity","uS/cm","µS/cm",6,125,NA,NA,NA,NA,NA,NA,NA,6,125
"1496",5453,318,"Abigail","Conductivity","Conductivity","uS/cm","µS/cm",6,125,NA,NA,NA,NA,NA,NA,NA,6,125
"1497",5454,345,"Rich","conductivity","Conductivity","uS/cm","µS/cm",117.47,169.63,NA,"26.2 - 30.1","26.2","30.1",NA,NA,NA,117.47,169.63
"1498",5455,345,"Rich","conductivity","Conductivity","uS/cm","µS/cm",117.47,169.63,NA,"26.2 - 30.1","26.2","30.1",NA,NA,NA,117.47,169.63
"1499",5456,369,"Abigail","Conductivity","Conductivity","uS/cm","µS/cm",32,63,NA,NA,NA,NA,NA,NA,NA,32,63
"1500",5457,371,"Abigail","Conductivity","Conductivity","uS/cm","µS/cm",22.4,25.8,NA,NA,NA,NA,NA,NA,NA,22.4,25.8
"1501",5458,371,"Abigail","Conductivity","Conductivity","uS/cm","µS/cm",22.4,25.8,NA,NA,NA,NA,NA,NA,NA,22.4,25.8
"1502",5459,371,"Abigail","Conductivity","Conductivity","uS/cm","µS/cm",22.4,25.8,NA,NA,NA,NA,NA,NA,NA,22.4,25.8
"1503",5460,378,"Rich","conductivity (NaCl added)","Conductivity","uS/cm","µS/cm",274,1274,NA,NA,NA,NA,NA,"NaCl added",NA,274,1274
"1504",5461,411,"Rich","conductivity","Conductivity","uS/cm","µS/cm",140,3090,NA,"29-Jul","29","Jul",NA,NA,NA,140,3090
"1505",5462,411,"Rich","conductivity","Conductivity","uS/cm","µS/cm",140,3090,NA,"29-Jul","29","Jul",NA,NA,NA,140,3090
"1506",5463,411,"Rich","conductivity","Conductivity","uS/cm","µS/cm",140,3090,NA,"29-Jul","29","Jul",NA,NA,NA,140,3090
"1507",5464,411,"Rich","conductivity","Conductivity","uS/cm","µS/cm",140,3090,NA,"29-Jul","29","Jul",NA,NA,NA,140,3090
"1508",5465,416,"Rich","conductivity","Conductivity","uS/cm","µS/cm",79,203,NA,"8.3 - 11.1","8.3","11.1",NA,NA,NA,79,203
"1509",5466,416,"Rich","conductivity","Conductivity","uS/cm","µS/cm",79,203,NA,"8.3 - 11.1","8.3","11.1",NA,NA,NA,79,203
"1510",5467,478,"Lucy","Conductivity","Conductivity","uS/cm","µS/cm",220,42400,NA,NA,NA,NA,NA,NA,NA,220,42400
"1511",5468,478,"Lucy","Conductivity","Conductivity","uS/cm","µS/cm",220,42400,NA,NA,NA,NA,NA,NA,NA,220,42400
"1512",5469,478,"Lucy","Conductivity","Conductivity","uS/cm","µS/cm",220,42400,NA,NA,NA,NA,NA,NA,NA,220,42400
"1513",5470,478,"Lucy","Conductivity","Conductivity","uS/cm","µS/cm",220,42400,NA,NA,NA,NA,NA,NA,NA,220,42400
"1514",5471,478,"Lucy","Conductivity","Conductivity","uS/cm","µS/cm",220,42400,NA,NA,NA,NA,NA,NA,NA,220,42400
"1515",5472,478,"Lucy","Conductivity","Conductivity","uS/cm","µS/cm",220,42400,NA,NA,NA,NA,NA,NA,NA,220,42400
"1516",5473,483,"Rich","conductivity","Conductivity","uS/cm","µS/cm",410,437,NA,"14-17","14","17",NA,NA,NA,410,437
"1517",5474,483,"Rich","conductivity","Conductivity","uS/cm","µS/cm",410,437,NA,"14-17","14","17",NA,NA,NA,410,437
"1518",5475,483,"Rich","conductivity","Conductivity","uS/cm","µS/cm",410,437,NA,"14-17","14","17",NA,NA,NA,410,437
"1519",5476,483,"Rich","conductivity","Conductivity","uS/cm","µS/cm",410,437,NA,"14-17","14","17",NA,NA,NA,410,437
"1520",5477,483,"Rich","conductivity","Conductivity","uS/cm","µS/cm",410,437,NA,"14-17","14","17",NA,NA,NA,410,437
"1521",5478,483,"Rich","conductivity","Conductivity","uS/cm","µS/cm",410,437,NA,"14-17","14","17",NA,NA,NA,410,437
"1522",5479,483,"Rich","conductivity","Conductivity","uS/cm","µS/cm",410,437,NA,"14-17","14","17",NA,NA,NA,410,437
"1523",5480,483,"Rich","conductivity","Conductivity","uS/cm","µS/cm",410,437,NA,"14-17","14","17",NA,NA,NA,410,437
"1524",5481,483,"Rich","conductivity","Conductivity","uS/cm","µS/cm",410,437,NA,"14-17","14","17",NA,NA,NA,410,437
"1525",5482,483,"Rich","conductivity","Conductivity","uS/cm","µS/cm",410,437,NA,"14-17","14","17",NA,NA,NA,410,437
"1526",5483,483,"Rich","conductivity","Conductivity","uS/cm","µS/cm",410,437,NA,"14-17","14","17",NA,NA,NA,410,437
"1527",5484,483,"Rich","conductivity","Conductivity","uS/cm","µS/cm",410,437,NA,"14-17","14","17",NA,NA,NA,410,437
"1528",5485,483,"Rich","conductivity","Conductivity","uS/cm","µS/cm",410,437,NA,"14-17","14","17",NA,NA,NA,410,437
"1529",5486,483,"Rich","conductivity","Conductivity","uS/cm","µS/cm",410,437,NA,"14-17","14","17",NA,NA,NA,410,437
"1530",5487,555,"Rich","NaCl","NaCl","uS/cm","µS/cm",49.7,165.1,NA,"8.8-9.3","8.8","9.3",NA,NA,NA,49.7,165.1
"1531",5488,185,"Rich","electrical conductivity","Conductivity","uS/cm","µS/cm",96.38,505,NA,"20.46 - 20.82","20.46","20.82",NA,NA,NA,96.38,505
"1532",5489,472,"Rich","conductivity","Conductivity","uS/cm","µS/cm",160,298,NA,"12.10 - 31.54","12.10","31.54",NA,NA,NA,160,298
"1533",5490,500,"Rich","conductivity","Conductivity","uS/cm","µS/cm",99,19320,NA,"4.5-32.2","4.5","32.2",NA,NA,NA,99,19320
"1534",5491,1,"Rich","conductivity","Conductivity","uS/cm","µS/cm",71.9,152,NA,"31.1 -31.28","31.1","31.28",NA,NA,NA,71.9,152
